score,scoreAlt,standard,stdText,charge240,cylinders,displ,drive,engId,eng_dscr,feScore,fuelType,hlv,hpv,lv2,lv4,make,model,pv2,pv4,trany,VClass,year,trans_dscr,atvType,startStop,Barrels,City,Co2,comb,Highway,Charger,ghgScoreavg
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,1.5,Front-Wheel Drive,33,SIDI,7,Regular,0,0,0,17,Honda,Accord,0,106,Automatic (AV-S7),Large Cars,2018,,,N,9.597096774193547,29,281,31,35,T,7.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,1.5,Front-Wheel Drive,32,SIDI,8,Regular,0,0,0,17,Honda,Accord,0,106,Automatic (variable gear ratios),Large Cars,2018,,,N,9.015454545454546,30,265,33,38,T,8.0
6.0,-1.0,T3B50,Federal Tier 3 Bin 50,0.0,4.0,1.5,Front-Wheel Drive,31,SIDI,7,Regular,0,0,0,17,Honda,Accord,0,106,Manual 6-spd,Large Cars,2018,,,N,9.917,26,297,30,35,T,7.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,6.0,3.6,All-Wheel Drive,235,SIDI,4,Regular,25,98,0,0,Buick,Regal AWD,0,0,Automatic (S9),Large Cars,2018,,,Y,13.52318181818182,19,402,22,27,0,4.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,12.0,6.0,All-Wheel Drive,76,,1,Premium,0,0,13,0,Bentley,Flying Spur,102,0,Automatic (S8),Midsize Cars,2018,,,N,21.250714285714285,12,626,14,20,T,1.0
1.0,-1.0,L2,California LEV-II LEV,0.0,12.0,6.0,All-Wheel Drive,77,,1,Premium,0,0,7,0,Bentley,Continental Supersports Convertible,86,0,Automatic (S8),Subcompact Cars,2018,,,N,21.250714285714285,12,626,14,20,T,1.0
1.0,-1.0,L2,California LEV-II LEV,0.0,12.0,6.0,All-Wheel Drive,75,,1,Premium,0,0,7,0,Bentley,Continental GT Convertible,86,0,Automatic (S8),Subcompact Cars,2018,,,N,21.250714285714285,12,626,14,20,T,1.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,2.5,4.0,1.4,Front-Wheel Drive,100,SIDI; PHEV,10,Premium and Electricity,14,89,0,0,Audi,A3 e-tron,0,0,Automatic (AM-S6),Compact Cars,2018,,Plug-in Hybrid,Y,8.627089957207655,115,149,119,125,T,10.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,All-Wheel Drive,63,SIDI & PFI,5,Premium,0,0,0,0,Lexus,NX 300 AWD F Sport,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,12.39625,22,373,24,27,T,5.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,2.0,All-Wheel Drive,62,SIDI & PFI,5,Premium,0,0,0,0,Lexus,NX 300 AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,12.39625,22,362,24,28,T,5.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.5,All-Wheel Drive,26,,7,Regular,0,0,0,0,Lexus,NX 300h AWD,0,0,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2018,,Hybrid,Y,9.597096774193547,33,282,31,30,0,7.0
3.0,-1.0,T3B110,Federal Tier 3 Transitional Bin 110,0.0,6.0,3.6,4-Wheel Drive,515,,3,Regular,0,0,0,0,Jeep,Wrangler Unlimited 4WD,0,0,Manual 6-spd,Small Sport Utility Vehicle 4WD,2018,,,N,16.528333333333336,16,501,18,21,0,3.0
3.0,-1.0,T3B110,Federal Tier 3 Transitional Bin 110,0.0,6.0,3.6,4-Wheel Drive,514,,3,Regular,0,0,0,0,Jeep,Wrangler Unlimited 4WD,0,0,Automatic 5-spd,Small Sport Utility Vehicle 4WD,2018,,,N,16.528333333333336,16,503,18,20,0,3.0
3.0,-1.0,T3B110,Federal Tier 3 Transitional Bin 110,0.0,6.0,3.6,4-Wheel Drive,513,,3,Regular,0,0,0,0,Jeep,Wrangler 4WD,0,0,Manual 6-spd,Small Sport Utility Vehicle 4WD,2018,,,N,16.528333333333336,17,479,18,21,0,3.0
3.0,-1.0,T3B110,Federal Tier 3 Transitional Bin 110,0.0,6.0,3.6,4-Wheel Drive,512,,3,Regular,0,0,0,0,Jeep,Wrangler 4WD,0,0,Automatic 5-spd,Small Sport Utility Vehicle 4WD,2018,,,N,16.528333333333336,17,480,18,21,0,3.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,3.5,All-Wheel Drive,94,SIDI,4,Premium,0,0,0,0,Infiniti,QX60 AWD,0,0,Automatic (AV-S7),Small Sport Utility Vehicle 4WD,2018,,,N,13.52318181818182,19,409,22,26,0,4.0
3.0,-1.0,T3B110,Federal Tier 3 Transitional Bin 110,0.0,4.0,2.0,All-Wheel Drive,527,SIDI,4,Premium,0,0,0,0,Buick,Envision AWD,0,0,Automatic 6-spd,Small Sport Utility Vehicle 4WD,2018,,,Y,13.52318181818182,20,399,22,26,T,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,Front-Wheel Drive,61,SIDI & PFI,5,Premium,0,0,0,0,Lexus,NX 300,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,N,11.9004,22,359,25,28,T,5.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,3.5,Front-Wheel Drive,93,SIDI,4,Premium,0,0,0,0,Infiniti,QX60 FWD,0,0,Automatic (AV-S7),Small Sport Utility Vehicle 2WD,2018,,,N,13.52318181818182,20,398,22,27,0,4.0
7.0,-1.0,S2,California LEV-II SULEV,0.0,4.0,1.8,All-Wheel Drive,74,SIDI,5,Regular,0,0,0,30,Volkswagen,Golf Alltrack,0,94,Automatic (AM-S6),Small Station Wagons,2018,,,N,11.9004,22,353,25,30,T,5.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,Front-Wheel Drive,24,SIDI,5,Premium,26,97,0,0,Honda,Civic 5Dr - Type R,0,0,Manual 6-spd,Large Cars,2018,,,N,11.9004,22,359,25,28,T,5.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,3.5,All-Wheel Drive,118,SIDI & PFI,4,Premium,0,0,0,14,Lexus,GS 350 AWD,0,100,Automatic (S6),Midsize Cars,2018,,,N,13.52318181818182,19,406,22,26,0,4.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,6.0,3.5,Rear-Wheel Drive,117,SIDI & PFI,5,Premium,0,0,0,14,Lexus,GS 350,0,99,Automatic (S8),Midsize Cars,2018,,,N,12.935217391304349,20,387,23,28,0,5.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,Rear-Wheel Drive,89,SIDI & PFI,5,Premium,0,0,0,14,Lexus,GS 300 F Sport,0,99,Automatic (S8),Midsize Cars,2018,,,N,12.39625,21,367,24,30,T,5.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,2.0,Rear-Wheel Drive,88,SIDI & PFI,5,Premium,0,0,0,14,Lexus,GS 300,0,99,Automatic (S8),Midsize Cars,2018,,,N,11.442692307692308,22,344,26,32,T,5.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,6.0,3.5,Rear-Wheel Drive,85,SIDI & PFI,7,Premium,0,0,0,13,Lexus,GS 450h,0,99,Automatic (AV-S8),Midsize Cars,2018,,Hybrid,Y,9.597096774193547,29,282,31,34,0,7.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,3.5,Rear-Wheel Drive,84,SIDI & PFI,4,Premium,0,0,0,14,Lexus,GS 350 F Sport,0,99,Automatic (S8),Midsize Cars,2018,,,N,13.52318181818182,19,404,22,27,0,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,1.5,Front-Wheel Drive,48,SIDI,7,Premium,0,0,0,15,Honda,Civic Si 4Dr,0,98,Manual 6-spd,Midsize Cars,2018,,,N,9.2971875,28,278,32,38,T,7.0
7.0,-1.0,L3SULEV30,California LEV-III SULEV30,0.0,4.0,1.5,Front-Wheel Drive,45,SIDI,8,Regular,0,0,0,15,Honda,Civic 4Dr,0,98,Automatic (variable gear ratios),Midsize Cars,2018,,,N,8.264166666666668,32,246,36,42,T,8.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,1.5,Front-Wheel Drive,44,SIDI,8,Regular,0,0,0,15,Honda,Civic 4Dr,0,98,Manual 6-spd,Midsize Cars,2018,,,N,8.500285714285715,31,250,35,42,T,8.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.0,Front-Wheel Drive,41,,8,Regular,0,0,0,15,Honda,Civic 4Dr,0,98,Automatic (variable gear ratios),Midsize Cars,2018,,,N,8.750294117647059,31,256,34,40,0,8.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,Front-Wheel Drive,40,,7,Regular,0,0,0,15,Honda,Civic 4Dr,0,98,Manual 6-spd,Midsize Cars,2018,,,N,9.2971875,28,272,32,40,0,7.0
3.0,-1.0,L2ULEV125,California LEV-II ULEV125,0.0,4.0,1.5,Front-Wheel Drive,2,SIDI,8,Regular,16,87,0,0,Mazda,2,0,0,Automatic (S6),Compact Cars,2018,,,N,8.500285714285715,32,251,35,40,0,8.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,1.5,Front-Wheel Drive,1,SIDI,8,Regular,16,87,0,0,Mazda,2,0,0,Manual 6-spd,Compact Cars,2018,,,N,8.750294117647059,30,263,34,39,0,8.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,1.5,Front-Wheel Drive,49,SIDI,7,Premium,0,0,12,0,Honda,Civic Si 2Dr,91,0,Manual 6-spd,Compact Cars,2018,,,N,9.2971875,28,278,32,38,T,7.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,1.5,Front-Wheel Drive,47,SIDI,8,Regular,0,0,12,0,Honda,Civic 2Dr,91,0,Automatic (variable gear ratios),Compact Cars,2018,,,N,8.500285714285715,31,255,35,40,T,8.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,1.5,Front-Wheel Drive,46,SIDI,8,Regular,0,0,12,0,Honda,Civic 2Dr,91,0,Manual 6-spd,Compact Cars,2018,,,N,8.500285714285715,30,257,35,41,T,8.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.0,Front-Wheel Drive,43,,8,Regular,0,0,12,0,Honda,Civic 2Dr,91,0,Automatic (variable gear ratios),Compact Cars,2018,,,N,8.750294117647059,30,261,34,39,0,8.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.0,Front-Wheel Drive,42,,7,Regular,0,0,12,0,Honda,Civic 2Dr,91,0,Manual 6-spd,Compact Cars,2018,,,N,9.2971875,28,277,32,39,0,7.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.4,Front-Wheel Drive,39,SIDI,6,Premium,0,0,0,12,Acura,ILX,0,89,Automatic (AM-S8),Compact Cars,2018,,,N,10.25896551724138,25,308,29,35,0,6.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.0,Rear-Wheel Drive,185,SIDI,5,Premium,0,0,0,0,Jaguar,F-Type Convertible,0,0,Automatic (S8),Two Seaters,2018,,,Y,11.442692307692308,23,345,26,30,T,5.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.0,Rear-Wheel Drive,184,SIDI,5,Premium,0,0,0,0,Jaguar,F-Type Coupe,0,0,Automatic (S8),Two Seaters,2018,,,Y,11.442692307692308,23,345,26,30,T,5.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.7,All-Wheel Drive,78,,3,Regular,0,0,0,0,Lincoln,MKX AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,15.65842105263158,16,470,19,23,0,3.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,6.0,2.7,All-Wheel Drive,77,SIDI,3,Regular,0,0,0,0,Lincoln,MKX AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,15.65842105263158,17,466,19,24,T,3.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,2.7,All-Wheel Drive,76,SIDI,4,Regular,0,0,0,0,Ford,Edge AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,14.8755,17,452,20,24,T,4.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,6.0,3.5,All-Wheel Drive,75,,3,Regular,0,0,0,0,Ford,Edge AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,15.65842105263158,17,466,19,23,0,3.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,4.0,2.0,All-Wheel Drive,74,SIDI,5,Regular,0,0,0,0,Ford,Edge AWD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2018,,,N,12.935217391304349,20,393,23,27,T,5.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.5,All-Wheel Drive,38,SIDI,4,Premium,0,0,0,0,Acura,MDX AWD,0,0,Automatic (S9),Small Sport Utility Vehicle 4WD,2018,,,N,14.167142857142858,18,423,21,26,0,4.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,6.0,3.5,All-Wheel Drive,37,SIDI; Stop-Start,4,Premium,0,0,0,0,Acura,MDX AWD,0,0,Automatic (S9),Small Sport Utility Vehicle 4WD,2018,,,Y,13.52318181818182,19,403,22,26,0,4.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,6.0,3.7,Front-Wheel Drive,83,,4,Regular,0,0,0,0,Lincoln,MKX FWD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,N,14.8755,17,439,20,25,0,4.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,6.0,2.7,Front-Wheel Drive,82,SIDI,4,Regular,0,0,0,0,Lincoln,MKX FWD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,N,14.8755,18,443,20,25,T,4.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.0,Front-Wheel Drive,321,SIDI; Stop-Start,5,Regular,0,0,0,0,Ford,Edge FWD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,Y,12.39625,21,371,24,29,T,5.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,6.0,3.5,Front-Wheel Drive,81,,4,Regular,0,0,0,0,Ford,Edge FWD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,N,14.8755,17,434,20,26,0,4.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.0,Front-Wheel Drive,79,SIDI,5,Regular,0,0,0,0,Ford,Edge FWD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2018,,,N,12.39625,20,369,24,29,T,5.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,6.0,3.5,Front-Wheel Drive,36,SIDI,4,Premium,0,0,0,0,Acura,MDX FWD,0,0,Automatic (S9),Small Sport Utility Vehicle 2WD,2018,,,N,13.52318181818182,19,403,22,27,0,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.5,Front-Wheel Drive,35,SIDI; Stop-Start,5,Premium,0,0,0,0,Acura,MDX FWD,0,0,Automatic (S9),Small Sport Utility Vehicle 2WD,2018,,,Y,12.935217391304349,20,389,23,27,0,5.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,6.0,3.5,Front-Wheel Drive,27,,5,Regular,0,0,0,15,Lexus,ES 350,0,100,Automatic (S6),Midsize Cars,2018,,,N,12.39625,21,365,24,30,0,5.0
7.0,-1.0,L3SULEV30,California LEV-III SULEV30,0.0,4.0,2.5,Front-Wheel Drive,25,,9,Regular,0,0,0,12,Lexus,ES 300h,0,100,Automatic (AV-S6),Midsize Cars,2018,,Hybrid,Y,7.43775,40,222,40,39,0,9.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,2.9,All-Wheel Drive,73,SIDI,4,Premium,0,0,13,0,Audi,RS 5,84,0,Automatic (AM-S8),Subcompact Cars,2018,,,N,14.167142857142858,18,418,21,26,T,4.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,12.0,6.0,Rear-Wheel Drive,4,,2,Premium,0,0,5,0,Aston Martin,Vanquish S Zagato,78,0,Automatic (S8),Minicompact Cars,2018,,,N,18.594375,13,554,16,21,0,2.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,6.0,4.0,Rear-Wheel Drive,131,SIDI,2,Premium,0,0,0,0,Porsche,911 GT3,0,0,Manual 6-spd,Two Seaters,2018,,,Y,18.594375,13,565,16,21,0,2.0
1.0,-1.0,L3LEV160,California LEV-III LEV160,0.0,10.0,5.2,Rear-Wheel Drive,70,SIDI & PFI,2,Premium,0,0,0,0,Lamborghini,Huracan Spyder 2WD,0,0,Automatic (AM-S7),Two Seaters,2018,,,Y,18.594375,14,542,16,20,0,2.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,10.0,5.2,Rear-Wheel Drive,69,SIDI & PFI,2,Premium,0,0,0,0,Lamborghini,Huracan 2WD,0,0,Automatic (AM-S7),Two Seaters,2018,,,Y,18.594375,14,540,16,21,0,2.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,10.0,5.2,All-Wheel Drive,68,SIDI & PFI,2,Premium,0,0,0,0,Lamborghini,Huracan Spyder,0,0,Automatic (AM-S7),Two Seaters,2018,,,Y,19.834,13,576,15,19,0,2.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,10.0,5.2,All-Wheel Drive,67,SIDI & PFI,2,Premium,0,0,0,0,Lamborghini,Huracan,0,0,Automatic (AM-S7),Two Seaters,2018,,,Y,18.594375,14,569,16,19,0,2.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,10.0,5.2,Rear-Wheel Drive,72,SIDI & PFI,3,Premium,0,0,0,0,Audi,R8 Spyder RWD,0,0,Automatic (AM-S7),Two Seaters,2018,,,N,16.528333333333336,14,496,18,25,0,3.0
1.0,-1.0,L3LEV160,California LEV-III LEV160,0.0,10.0,5.2,Rear-Wheel Drive,71,SIDI & PFI,3,Premium,0,0,0,0,Audi,R8 RWD,0,0,Automatic (AM-S7),Two Seaters,2018,,,N,16.528333333333336,14,496,18,25,0,3.0
1.0,-1.0,T3B160,Federal Tier 3 Bin 160,0.0,10.0,5.2,All-Wheel Drive,66,SIDI & PFI,3,Premium,0,0,0,0,Audi,R8 Spyder AWD,0,0,Automatic (AM-S7),Two Seaters,2018,,,N,17.500588235294117,14,530,17,22,0,3.0
1.0,-1.0,L3LEV160,California LEV-III LEV160,0.0,10.0,5.2,All-Wheel Drive,65,SIDI & PFI,3,Premium,0,0,0,0,Audi,R8 AWD,0,0,Automatic (AM-S7),Two Seaters,2018,,,N,17.500588235294117,14,530,17,22,0,3.0
3.0,-1.0,U2,California LEV-II ULEV,3.0,4.0,2.0,All-Wheel Drive,576,SIDI; PHEV,6,Premium and Electricity,0,0,0,0,BMW,X5 xDrive40e,0,0,Automatic (S8),Standard Sport Utility Vehicle 4WD,2018,,Plug-in Hybrid,Y,13.536585283602484,78,247,80,82,T,8.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,6.0,3.6,All-Wheel Drive,402,SIDI,3,Premium,0,0,0,0,Porsche,Cayenne Platinum,0,0,Automatic (S8),Standard Sport Utility Vehicle 4WD,2018,,,Y,15.65842105263158,17,452,19,23,0,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.6,All-Wheel Drive,401,SIDI,4,Premium,0,0,0,0,Porsche,Cayenne,0,0,Automatic (S8),Standard Sport Utility Vehicle 4WD,2018,,,Y,14.8755,18,431,20,24,0,4.0
1.0,-1.0,L2,California LEV-II LEV,0.0,8.0,6.2,All-Wheel Drive,543,,1,Premium,0,0,0,0,Jeep,Grand Cherokee TrackHawk 4WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,2018,,,N,22.885384615384616,11,663,13,17,S,1.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,8.0,4.4,All-Wheel Drive,672,SIDI,3,Premium,0,0,0,0,BMW,X6 xDrive50i,0,0,Automatic (S8),Standard Sport Utility Vehicle 4WD,2018,,,Y,17.500588235294117,15,516,17,21,T,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,8.0,4.4,All-Wheel Drive,572,SIDI,3,Premium,0,0,0,0,BMW,X5 xDrive50i,0,0,Automatic (S8),Standard Sport Utility Vehicle 4WD,2018,,,Y,17.500588235294117,15,516,17,21,T,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.5,4-Wheel Drive,593,SIDI,4,Regular,0,0,0,0,Nissan,Pathfinder 4WD Platinum,0,0,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2018,,,N,14.167142857142858,19,423,21,26,0,4.0
5.0,-1.0,L3ULEV70,California LEV-III ULEV70,0.0,6.0,3.5,4-Wheel Drive,592,SIDI,4,Regular,0,0,0,0,Nissan,Pathfinder 4WD,0,0,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2018,,,N,13.52318181818182,19,403,22,26,0,4.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.5,All-Wheel Drive,590,SIDI,5,Regular,0,0,0,0,Buick,Envision AWD,0,0,Automatic 6-spd,Small Sport Utility Vehicle 4WD,2018,,,N,12.39625,21,376,24,27,0,5.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,6.0,3.5,Front-Wheel Drive,591,SIDI,5,Regular,0,0,0,0,Nissan,Pathfinder 2WD,0,0,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2018,,,N,12.935217391304349,20,394,23,27,0,5.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,4.0,Part-time 4-Wheel Drive,292,FFV,3,Gasoline or E85,0,0,0,0,Nissan,Frontier 4WD FFV,0,0,Automatic 5-spd,Small Pickup Trucks 4WD,2018,,FFV,N,22.823088235294115,26,1023,29,36,0,3.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,6.0,4.0,Part-time 4-Wheel Drive,184,,3,Regular,0,0,0,0,Nissan,Frontier 4WD,0,0,Manual 6-spd,Small Pickup Trucks 4WD,2018,,,N,16.528333333333336,16,506,18,21,0,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,4.0,Part-time 4-Wheel Drive,183,,3,Regular,0,0,0,0,Nissan,Frontier 4WD,0,0,Automatic 5-spd,Small Pickup Trucks 4WD,2018,,,N,17.500588235294117,15,518,17,21,0,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,4.0,Rear-Wheel Drive,291,FFV,3,Gasoline or E85,0,0,0,0,Nissan,Frontier 2WD FFV,0,0,Automatic 5-spd,Small Pickup Trucks 2WD,2018,,FFV,N,21.441410256410258,27,965,31,38,0,3.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,6.0,4.0,Rear-Wheel Drive,182,,3,Regular,0,0,0,0,Nissan,Frontier 2WD,0,0,Manual 6-spd,Small Pickup Trucks 2WD,2018,,,N,15.65842105263158,16,478,19,22,0,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,4.0,Rear-Wheel Drive,181,,3,Regular,0,0,0,0,Nissan,Frontier 2WD,0,0,Automatic 5-spd,Small Pickup Trucks 2WD,2018,,,N,15.65842105263158,16,477,19,23,0,3.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.5,Rear-Wheel Drive,84,,4,Regular,0,0,0,0,Nissan,Frontier 2WD,0,0,Manual 5-spd,Small Pickup Trucks 2WD,2018,,,N,14.167142857142858,19,430,21,23,0,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,4.0,2.5,Rear-Wheel Drive,83,,3,Regular,0,0,0,0,Nissan,Frontier 2WD,0,0,Automatic 5-spd,Small Pickup Trucks 2WD,2018,,,N,15.65842105263158,17,466,19,22,0,3.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.0,All-Wheel Drive,33,SIDI,5,Premium,0,0,0,19,Buick,Regal TourX AWD,0,99,Automatic (S8),Small Station Wagons,2018,,,Y,12.39625,21,365,24,29,T,5.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.0,All-Wheel Drive,34,SIDI,5,Premium,25,98,0,0,Buick,Regal AWD,0,0,Automatic (S8),Large Cars,2018,,,Y,12.39625,21,365,24,29,T,5.0
5.0,-1.0,T3B70,Federal Tier 3 Bin 70,0.0,4.0,2.0,Front-Wheel Drive,32,SIDI,5,Premium,25,98,0,0,Buick,Regal,0,0,Automatic (S9),Large Cars,2018,,,Y,11.442692307692308,22,343,26,32,T,5.0
3.0,-1.0,U2,California LEV-II ULEV,0.0,6.0,3.6,Front-Wheel Drive,54,SIDI,4,Regular,0,0,0,16,Volkswagen,Passat,0,102,Automatic (AM-S6),Midsize Cars,2018,,,N,13.52318181818182,19,395,22,28,0,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.5,Front-Wheel Drive,41,,5,Regular,0,0,0,15,Nissan,Altima,0,102,Automatic (AV-S7),Midsize Cars,2018,,,N,11.442692307692308,22,346,26,32,0,5.0
7.0,-1.0,T3B30,Federal Tier 3 Bin 30,0.0,4.0,2.5,Front-Wheel Drive,23,,7,Regular,0,0,0,15,Nissan,Altima,0,102,Automatic (variable gear ratios),Midsize Cars,2018,,,N,9.597096774193547,27,286,31,38,0,7.0
7.0,-1.0,L3SULEV30,California LEV-III SULEV30,0.0,4.0,2.5,Front-Wheel Drive,21,,7,Regular,0,0,0,15,Nissan,Altima SR,0,102,Automatic (AV-S7),Midsize Cars,2018,,,N,9.917,26,295,30,37,0,7.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,1.6,Front-Wheel Drive,36,SIDI,7,Regular,22,91,0,14,Hyundai,Accent,0,90,Manual 6-spd,Compact Cars,2018,,,N,9.597096774193547,28,283,31,37,0,7.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,1.6,Front-Wheel Drive,35,SIDI,7,Regular,22,91,0,14,Hyundai,Accent,0,90,Automatic (S6),Compact Cars,2018,,,N,9.2971875,28,276,32,38,0,7.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.0,All-Wheel Drive,233,SIDI,4,Premium,0,0,9,0,Infiniti,Q60 AWD,85,0,Automatic (S7),Subcompact Cars,2018,,,N,13.52318181818182,19,407,22,27,T,4.0
3.0,-1.0,T3B125,Federal Tier 3 Bin 125,0.0,6.0,3.0,All-Wheel Drive,230,SIDI,4,Premium,0,0,9,0,Infiniti,Q60 Red Sport AWD,85,0,Automatic (S7),Subcompact Cars,2018,,,N,14.167142857142858,19,423,21,26,T,4.0
3.0,-1.0,L3ULEV125,California LEV-III ULEV125,0.0,4.0,2.0,All-Wheel Drive,164,SIDI,5,Premium,0,0,9,0,Infiniti,Q60 AWD,85,0,Automatic (S7),Subcompact Cars,2018,,,Y,12.39625,21,373,24,28,T,5.0
